intercept,logagbt
-2.7959424245478397,0.9797784649647064
-2.7760636420284044,0.977164069798835
-2.768716816347797,0.9770618650934706
-2.7822819912203753,0.9795397127174369
-2.74212554271179,0.9737487956197786
-2.7396688391026713,0.9730772655393081
-2.7528203570514242,0.9738422598383056
-2.772657634208945,0.9766713259875018
-2.7733280059068335,0.9780301814625789
-2.7824548712091324,0.9781176218851212
-2.77271028210289,0.9781475390378418
-2.7710659454334094,0.9771313487502514
-2.764424985344951,0.9775338409366113
-2.7585229997762584,0.9763576161234956
-2.7543297648036025,0.975223226494828
-2.7563350282886576,0.9750499506628868
-2.752793197316056,0.9733574847130961
-2.763638538691122,0.9759088583659975
-2.7241505863097206,0.9711329695132876
-2.736895688861201,0.972037059848644
-2.7737185954051724,0.9783575757728867
-2.805462747717688,0.9817622836460352
-2.729941172298068,0.9713751322768773
-2.771820520477078,0.9771850146571898
-2.780453400560378,0.979237854979009
-2.7565223409654704,0.9749101825473664
-2.761809116817899,0.9757190457454763
-2.809559468252471,0.9824086973963957
-2.762509484906014,0.9762195839912445
-2.794709946846093,0.9791821051227131
-2.788699404060007,0.9778160824646578
-2.770160751008133,0.9775253223510171
-2.765061469788407,0.976327593090719
-2.813199189261275,0.9812297815335648
-2.7174212208716866,0.9703814931392346
-2.747574411451819,0.9752994246669658
-2.7662434675153533,0.9749827142412176
-2.7768995866236192,0.9785207672705853
-2.7428753210523262,0.9728374848472506
-2.7686807563574742,0.9758845060846078
-2.762686853309208,0.9757399378443131
-2.734231730695339,0.9727009782374032
-2.80193103002204,0.9806544029669099
-2.759792149280643,0.974500255656357
-2.7704183772003623,0.9782238552485751
-2.726374942196587,0.9708861257876745
-2.743740350972179,0.9743362095776258
-2.7569413300693335,0.9756839011956239
-2.7647655165795046,0.9754290855487944
-2.79194340061992,0.9788459669461476
-2.771374672017083,0.9773546072259196
-2.782120677501957,0.9779516792686956
-2.7897589468105277,0.9787547238905313
-2.7747773854232634,0.9769323417996876
-2.7477007934509503,0.973180592986434
-2.7699696644791283,0.9769845395262841
-2.7208560950071385,0.9701936833175665
-2.732223042541944,0.9730038848831263
-2.752037964548652,0.9741423336540306
-2.7563047561030074,0.9755291012885694
-2.7539138351365806,0.9748284081846464
-2.745371115357272,0.9752894849160623
-2.7535676018106554,0.9755088878745224
-2.789861043825229,0.9791516393184674
-2.785066014365072,0.9779060215748794
-2.744680914057435,0.9728862491554215
-2.731542049051349,0.9713735675367624
-2.7691611945555565,0.9770438159074133
-2.757736567212335,0.9751701553903891
-2.7706795092765732,0.9772335526093144
-2.7775126257181335,0.9769420641675493
-2.745980656844422,0.972767125157025
-2.783992852866982,0.9790450835574666
-2.773867189453423,0.9769497899597864
-2.758491416273225,0.9750176362745292
-2.775853034895134,0.9765125039022629
-2.779521141679053,0.977887764700283
-2.7530907160174034,0.9741252849552111
-2.725076814430058,0.971460982862122
-2.73544045856138,0.9730018513161255
-2.72360047602072,0.9703784193408261
-2.71201136981102,0.9681274115673802
-2.7563529480338627,0.9745120846936229
-2.762830169577268,0.9761737299467248
-2.757043312409968,0.9739782380878041
-2.784137703274701,0.9787603652805057
-2.7728171107767734,0.976672683428548
-2.748924446015064,0.9736280646407114
-2.784087766021445,0.9790785240131348
-2.8104569859594344,0.9818362169773969
-2.7519800034411825,0.9735347656847189
-2.736910398859892,0.9723169833549817
-2.7790558016269724,0.9778168168096921
-2.759822803252383,0.9758673741432122
-2.7410535062541284,0.9732402380129039
-2.7465986742922888,0.9738934690396288
-2.7659679615778967,0.9765272334340983
-2.734091075725703,0.9712073368934415
-2.7597904959813464,0.9752206555346223
-2.7585268736334965,0.975633521943022
-2.775575203585704,0.978118504469647
-2.7540516335634924,0.9749224296782951
-2.768662094468493,0.9765839664380647
-2.7864806304089043,0.9788743651062334
-2.788190528813605,0.978979967165147
-2.7292856797365035,0.9724009750823817
-2.7551842699391806,0.9756521469110542
-2.782884996811362,0.9793370441400399
-2.7734329454407822,0.9770165326305997
-2.775827179677589,0.9778048465548672
-2.775809150271141,0.977281248900109
-2.7913072606565392,0.980340297519987
-2.736740506723543,0.9720123896241832
-2.7753742903323344,0.977069171513884
-2.783556018067736,0.9789802112933425
-2.7623082554263743,0.9746298981364451
-2.750144543260551,0.9745515288196587
-2.803597264653974,0.98152318047225
-2.740347300950368,0.9745155954613188
-2.796934379009766,0.9801798765193471
-2.76753690240413,0.9763828245873545
-2.7485170962674843,0.973554755774148
-2.741578852344289,0.9734618978562747
-2.7441980434309134,0.9737466518345896
-2.7735389705715954,0.9770115396214001
-2.7521409851944267,0.9742061231160597
-2.791965880015799,0.9798844461754965
-2.755521478292345,0.9748694889998798
-2.7453555982785747,0.9737138749114063
-2.7787924222942686,0.9786413488796645
-2.7820680054088087,0.9786828241764174
-2.790974586364734,0.9789906359666966
-2.78444311790665,0.9783774111131522
-2.7592614749148634,0.9752385334009456
-2.7423763582325478,0.9733603181907189
-2.818384677206855,0.9832135504159034
-2.77089305434954,0.9771070325728551
-2.749432944364779,0.9751400629195247
-2.771595582123837,0.977394674632206
-2.7755421335706956,0.9776146427292922
-2.7571876787039074,0.9769121636209709
-2.771425587986214,0.9769814076564547
-2.74500686363059,0.9749847525584066
-2.72889172838788,0.9717217213339413
-2.7598710785827913,0.9757301022396048
-2.7283211998593595,0.9711847399092803
-2.7782453196802406,0.9778491531117431
-2.7479193052175983,0.974936066986342
-2.7278307854051453,0.9708097122027843
-2.7236371365730383,0.9711107122498739
-2.7208788481395594,0.9694304496392232
-2.765070945058433,0.9770411941342713
-2.8027244431874108,0.9802981772958982
-2.7455148871066903,0.9725069393345604
-2.7820495490618136,0.9790192994974101
-2.7884789268195105,0.9796186519102499
-2.7473589316089755,0.9752222540101936
-2.7538650994930847,0.9743633222652818
-2.764803097247274,0.9763522875469671
-2.7980194660246074,0.9802936456990907
-2.73364741856278,0.9730768335978361
-2.784543093602255,0.977929680150078
-2.724512893583148,0.970793965156736
-2.783078342719161,0.9795505676117015
-2.784582366919388,0.9791508306297118
-2.7680562047065482,0.9767079082159336
-2.7456345174122396,0.9736773498855235
-2.7519300834814713,0.9737115866835174
-2.7669555794096476,0.9770866615012797
-2.780257242454428,0.97858676680194
-2.7530807898175906,0.9747214136653942
-2.7669565533661578,0.9760326063997282
-2.7824844583225152,0.9776686579205979
-2.7622266011567116,0.9762801990878448
-2.7341163108027886,0.9733948748621548
-2.752949974917253,0.9738266566012593
-2.803095829837122,0.9815634612148052
-2.801718130297087,0.9810535086470398
-2.7364762601303787,0.9740105125909634
-2.7857133665391927,0.9789098345551298
-2.7746502325845257,0.9780641870282323
-2.732964123170646,0.9723079377673614
-2.7785917896548686,0.9786178467626366
-2.7571330523029145,0.9749347214568231
-2.7659814143060175,0.9764733253323613
-2.7607736248845387,0.9772408311941279
-2.7811411845390506,0.9787176517975764
-2.76476887596626,0.9761856957327533
-2.7622168262718474,0.9749778042460462
-2.779742331452938,0.9785376702488888
-2.725581157988836,0.9726292505953064
-2.769928793307356,0.976037872012174
-2.7615397910227446,0.9759799198797886
-2.7564104343402187,0.9748487335295759
-2.763883738460294,0.9766862133331414
-2.782589705721785,0.9759647605108167
-2.733391570550676,0.970963342040654
-2.7469836660049953,0.972922758995706
-2.7634506299920742,0.9768275631065225
-2.7981751054835544,0.9812882721713241
-2.7603929605481263,0.9754998129763851
-2.759778061735129,0.975587081669229
-2.738359076626241,0.9730988145977089
-2.7746208779747747,0.9786228246214612
-2.7277385885581884,0.9710804373484812
-2.7893846639720405,0.978669245061739
-2.7632840384712423,0.9767196958770985
-2.7694683879649595,0.975387040439046
-2.729428148638895,0.9712593687561715
-2.7254671101991623,0.9716995220977293
-2.7808783236211054,0.9783772430503858
-2.780175581674277,0.9774380711635661
-2.759696944653149,0.9764091327555431
-2.7731691100936025,0.9776812900002856
-2.758001998277262,0.9755084331380471
-2.765926952979984,0.9749932169844716
-2.7572252584250303,0.9744939858576047
-2.743214659395544,0.9732754789499081
-2.768101774499235,0.9775860088090221
-2.7448092564199253,0.9748755462951504
-2.7515291508371873,0.9748748999515294
-2.7681862494883602,0.9761297016390512
-2.7339936866082715,0.9712655199358886
-2.785029962242511,0.9793049837708135
-2.7563664586027947,0.9744668827538725
-2.7510541895333556,0.9733689363312314
-2.7576434219417187,0.9748276577243445
-2.7977548891091923,0.9805321694642697
-2.7564538146987214,0.9754725938224063
-2.737406307274382,0.9726519594491289
-2.775897528991151,0.9768603270234884
-2.7442905935724173,0.9726633812722668
-2.7820499329861614,0.9788848879596
-2.7809389506155706,0.9775741559217804
-2.765741950094317,0.9769407153964529
-2.7371621843615257,0.9720280028276015
-2.731661558442336,0.9722266554105932
-2.8004651216658143,0.981341083359671
-2.7713210796213303,0.9781794377677958
-2.751740295835674,0.9749054671361536
-2.7655898341554828,0.9779244904407564
-2.7366207576642587,0.9725270861997968
-2.773407761527185,0.9776959272102992
-2.702627067417397,0.9677375979862409
-2.801647255324975,0.9803343569936603
-2.7601153413722788,0.9753890153256314
-2.7757413748339386,0.9764544301983454
-2.7556864722976377,0.9740196914031092
-2.779160327393783,0.9779739867093071
-2.785130957596741,0.9773684421165733
-2.745412253924764,0.9737452358005315
-2.778243804718417,0.9771509612424606
-2.772393348329029,0.9780602908667324
-2.798194293655933,0.9807679981365257
-2.756704800894639,0.9754867820706139
-2.768532511421589,0.9758072891831057
-2.74460851533953,0.9750080135853008
-2.763654626825807,0.9758513770508244
